Name,Spend,Pareto
surcoats10 inc.,226123.8,103.18863 %
duel1 inc.,226120.3,103.18894 %
stickles12 inc.,226040.85,103.18958 %
hobnobbed10 inc.,226019.64,103.77079 %
swipes11 inc.,225885.5,103.18989 %
maximal3 inc.,225881.7,103.19021 %
beagle inc.,225878.35,103.19052 %
lifesaving2 inc.,225798.3,103.19147 %
isogonic13 inc.,225792.1,103.93652 %
decrement5 inc.,225715.2,103.19178 %
countered12 inc.,225641.9,103.19210 %
creakiest11 inc.,225640.6,103.19241 %
flamingo11 inc.,225640.2,103.19273 %
overhauls5 inc.,225561.6,103.77294 %
miseries16 inc.,225501.5,103.19304 %
kited8 inc.,225391.1,103.19335 %
huffier4 inc.,225272.62,103.67519 %
schistose6 inc.,225241.65,103.19367 %
bloused9 inc.,225202.35,103.19398 %
riggings inc.,225047.7,103.19461 %
comities6 inc.,224975.7,103.19492 %
occupation2 inc.,224775.3,103.19524 %
cooker8 inc.,224677.2,103.19586 %
slump5 inc.,224669.55,103.19618 %
dearth7 inc.,224653.6,103.95322 %
traveled10 inc.,224635.2,103.19649 %
punctilio8 inc.,224589.5,103.19680 %
proposes10 inc.,224588.4,103.19712 %
seized14 inc.,224521.8,103.19743 %
paupering2 inc.,224375.8,103.19837 %
reneges13 inc.,224324.2,103.19868 %
incarnate4 inc.,224148.6,103.19900 %
outfits16 inc.,224144.7,103.19931 %
mantling11 inc.,224082.9,103.19962 %
dowses14 inc.,224065.65,103.19993 %
indexes8 inc.,224032.05,103.20056 %
museums8 inc.,224023.05,103.20087 %
gaudiness14 inc.,223896.5,103.20118 %
launches15 inc.,223847.9,103.20150 %
decide10 inc.,223846.5,103.20181 %
greenhorn13 inc.,223846.35,103.20212 %
conserving7 inc.,223800.3,103.20243 %
bossism3 inc.,223769.8,103.20275 %
serologic13 inc.,223762.56,103.78004 %
genuflect9 inc.,223758,103.20306 %
gnus inc.,223728.4,103.20337 %
rattaning13 inc.,223669.8,103.20368 %
spillway14 inc.,223601.1,103.20399 %
liberty7 inc.,223596.38,103.74528 %
monophonic6 inc.,223504.65,103.20462 %
unwearably10 inc.,223449.99,103.86757 %
floored8 inc.,223443.45,103.20493 %
fretting16 inc.,223322.16,103.78139 %
unchanging4 inc.,223296.75,103.20555 %
undertone13 inc.,223290.5,103.20586 %
advents12 inc.,223245.15,103.20617 %
foppish1 inc.,223144.05,103.20649 %
optimally9 inc.,223104.4,103.20680 %
funicular8 inc.,223079.76,103.84408 %
fondue9 inc.,223035.5,103.20711 %
crackups7 inc.,223005.6,103.20773 %
inadequate4 inc.,222988.8,103.20804 %
aloneness10 inc.,222984.1,103.20835 %
crossbeams7 inc.,222926.58,103.77371 %
skullcaps13 inc.,222925.95,103.20866 %
enticement2 inc.,222918.96,103.76189 %
seeding5 inc.,222834.75,103.20897 %
galleon14 inc.,222834.1,103.20929 %
anacondas14 inc.,222819.6,103.20960 %
helpmates10 inc.,222711.84,103.78274 %
graphed inc.,222611.4,103.20991 %
murrain3 inc.,222530.25,103.21022 %
squashes inc.,222494.4,103.21053 %
hotfooted12 inc.,222489.5,103.21084 %
fly13 inc.,222457.9,103.21115 %
reformat5 inc.,222418.2,103.21146 %
horns8 inc.,222298.35,103.21177 %
synapses1 inc.,222256,103.21239 %
tugged inc.,222216.25,103.21301 %
trash12 inc.,222190.8,103.21332 %
scorn4 inc.,222169.95,103.21394 %
secede9 inc.,222149.3,103.21425 %
thirtieth12 inc.,221943.1,103.21456 %
pluses2 inc.,221862.2,103.21487 %
warrants5 inc.,221820.3,103.21518 %
spews3 inc.,221806.5,103.21549 %
cloudily8 inc.,221695.65,103.21580 %
keeling inc.,221664.15,103.21611 %
sudden16 inc.,221625.5,103.21641 %
mantle12 inc.,221623.65,103.21672 %
gringo4 inc.,221622,103.21703 %
lashes10 inc.,221565.15,103.21734 %
blond12 inc.,221554.5,103.21765 %
lobster7 inc.,221537.85,103.21796 %
glut6 inc.,221536.65,103.21827 %
cyclamate2 inc.,221408,103.21889 %
purposely2 inc.,221319.04,103.98142 %
plunger2 inc.,221261.2,103.21920 %
bairn5 inc.,221225.5,103.21981 %
enacted5 inc.,221186.7,103.22012 %
trebled2 inc.,221147.1,103.22043 %
minidisk5 inc.,221132.1,103.22074 %
compeers12 inc.,221029.95,103.22166 %
colleges16 inc.,220950.9,103.22197 %
gonococcal4 inc.,220894.05,103.22228 %
registrars9 inc.,220828.95,103.22259 %
vigilantly11 inc.,220822.95,103.22290 %
consuls16 inc.,220780.98,103.79109 %
portugal14 inc.,220775.46,104.06306 %
lading5 inc.,220759,103.22320 %
descending1 inc.,220752.2,103.22351 %
spadework11 inc.,220731.2,103.22382 %
creak14 inc.,220677.2,103.22413 %
hormones2 inc.,220570.8,103.22444 %
mistress inc.,220384.65,103.22505 %
gasping12 inc.,220214.4,103.22536 %
handlebar8 inc.,220190.7,103.22567 %
tubers12 inc.,220187.7,103.22597 %
chatelaine2 inc.,220149.5,103.22628 %
sweetest10 inc.,220105.8,103.22659 %
dismember9 inc.,220000.32,103.79498 %
subscriber15 inc.,219832.95,103.22689 %
lift4 inc.,219793.9,103.22720 %
promotable8 inc.,219776.76,103.79606 %
comas4 inc.,219702,103.22751 %
generators15 inc.,219694.8,103.22781 %
startles3 inc.,219643.38,104.02151 %
profile7 inc.,219620.5,103.22812 %
reception12 inc.,219612.45,103.22843 %
bewaring3 inc.,219611.5,103.22873 %
arbitrager3 inc.,219548.4,103.22904 %
conducing7 inc.,219482.1,103.22934 %
wasp5 inc.,219468.6,103.22965 %
produced9 inc.,219385,103.22996 %
fishhook12 inc.,219380.1,103.23026 %
decalogue12 inc.,219374.4,103.98735 %
workhands8 inc.,219371.1,103.23057 %
tearful4 inc.,219310.6,103.23087 %
missteps inc.,219278.1,103.23118 %
sidles5 inc.,219256.4,103.23149 %
foggiest13 inc.,219225.66,104.11246 %
interline10 inc.,219137.1,103.23210 %
polarizing4 inc.,219127.9,103.23240 %
delusional14 inc.,219001.6,103.23271 %
matte inc.,218993.85,103.23301 %
gumshoe5 inc.,218799.75,103.23393 %
skirled11 inc.,218783.4,103.23424 %
shrub13 inc.,218734.4,103.23454 %
bight11 inc.,218721.3,103.23485 %
dog6 inc.,218686.5,103.23515 %
grazes14 inc.,218652.6,103.23546 %
obliques2 inc.,218561.19,103.89246 %
plowshare8 inc.,218389.05,103.23607 %
overstayed4 inc.,218315.07,103.92332 %
tumbrel1 inc.,218215.6,103.23637 %
durably9 inc.,218168.85,103.23728 %
cockier inc.,218160.3,103.23759 %
tiptoe16 inc.,218143,103.23789 %
sibilants7 inc.,218115.7,103.23820 %
street3 inc.,218114.3,103.23850 %
leverages16 inc.,218055.45,103.23880 %
blossomed16 inc.,217967.5,103.23911 %
gazetteer16 inc.,217845.9,103.23972 %
cutoff16 inc.,217711,103.24002 %
pockmarked14 inc.,217703.4,104.17067 %
tickers6 inc.,217696.62,103.80506 %
castle15 inc.,217647.1,103.98537 %
shake10 inc.,217614.1,103.24063 %
sward10 inc.,217568.9,103.24093 %
hushed1 inc.,217567.35,103.24123 %
conventual10 inc.,217525.5,103.24154 %
friendly2 inc.,217511.1,103.96961 %
stomp3 inc.,217453.65,103.24184 %
egotist2 inc.,217331.67,103.75844 %
overblown inc.,217292.7,103.24245 %
incubuses10 inc.,216958.8,103.80905 %
reveal9 inc.,216949.5,103.24305 %
wing12 inc.,216930.3,103.24336 %
clashed2 inc.,216881.55,103.24366 %
awing9 inc.,216861.9,103.24396 %
brokenly14 inc.,216861.8,103.24426 %
deoxidized7 inc.,216860.25,103.24457 %
moseys3 inc.,216858.51,103.73764 %
stevedore16 inc.,216626.1,103.24547 %
yours14 inc.,216596.55,103.24577 %
page16 inc.,216546.15,103.24638 %
reversing4 inc.,216526.65,103.24668 %
trooper10 inc.,216468.7,103.24698 %
modifiers2 inc.,216463.9,103.24729 %
overweigh9 inc.,216375.9,103.24789 %
breeches inc.,216338.85,103.24819 %
rubicund16 inc.,216272.1,103.24879 %
palmetto6 inc.,216260.5,103.24910 %
engulfing4 inc.,216095.25,103.24970 %
altitude4 inc.,216091.15,103.25000 %
outlasted10 inc.,216085.26,103.74521 %
unyoking7 inc.,216075.1,103.25030 %
geiger9 inc.,216021.15,103.25060 %
docketing8 inc.,216014.4,103.25090 %
diamonds12 inc.,215926,103.25121 %
soapwort12 inc.,215858.6,103.25151 %
wrinkles1 inc.,215748.2,103.25181 %
ammonias11 inc.,215592.45,103.25211 %
manses9 inc.,215586.15,103.25241 %
bridal15 inc.,215479.1,103.25271 %
collector10 inc.,215407.6,103.25301 %
dimming5 inc.,215255.85,103.25331 %
chastest3 inc.,215236,103.25361 %
inhered2 inc.,215223,103.81614 %
creator14 inc.,215169.6,103.81669 %
vortex4 inc.,215153.3,103.25391 %
lot6 inc.,215023.5,103.25451 %
droning12 inc.,215003.3,103.25481 %
marlin1 inc.,214977.9,103.25511 %
tudor8 inc.,214959.5,103.25541 %
couturiers8 inc.,214911.9,103.25571 %
textbook inc.,214861.2,103.25601 %
allowed16 inc.,214706.85,103.25631 %
druggists11 inc.,214654.5,103.25691 %
evened9 inc.,214588.8,103.25721 %
covetously3 inc.,214551.9,103.25751 %
bowie5 inc.,214546.1,103.25781 %
boreal5 inc.,214479.9,103.25811 %
cuckoos10 inc.,214425.3,103.25840 %
cloches12 inc.,214399.2,103.25870 %
loveless10 inc.,214228.05,103.25900 %
wicker2 inc.,214117.35,103.25960 %
pole13 inc.,214090.95,103.25990 %
drudge15 inc.,214067.25,103.26020 %
garner2 inc.,213913.08,103.82272 %
balder16 inc.,213904.05,103.26050 %
strays8 inc.,213895.7,103.26079 %
cherub16 inc.,213850.4,103.26109 %
uncrossed4 inc.,213778.5,103.26139 %
ringside4 inc.,213702.45,103.26199 %
fermented6 inc.,213699.6,103.26229 %
brandied14 inc.,213658.38,103.82401 %
fifty14 inc.,213654.3,103.26258 %
screamed6 inc.,213618.45,103.26288 %
preferable15 inc.,213512.6,103.26348 %
arsons6 inc.,213506.9,103.26378 %
ordure8 inc.,213400.9,103.26407 %
enciphered13 inc.,213336.9,103.26467 %
hawsers10 inc.,213274.8,103.26497 %
nightfall10 inc.,213267.5,103.26526 %
croupier6 inc.,213258.75,103.26556 %
sawed8 inc.,213212.85,103.26586 %
blithesome2 inc.,213056.25,103.26616 %
toiletries inc.,213009.15,103.26675 %
tasking12 inc.,212881.5,103.26705 %
holiness inc.,212860.6,103.26734 %
climax13 inc.,212770.5,103.26794 %
tumerics14 inc.,212765.5,103.26823 %
steamily7 inc.,212533.2,103.26883 %
twos4 inc.,212491.2,103.26912 %
sludgy5 inc.,212488,103.26942 %
topsoil13 inc.,212352.7,103.26972 %
smutting6 inc.,212265,103.27001 %
chivalry14 inc.,212235.3,103.27031 %
impingers15 inc.,212224.65,103.27060 %
abominator9 inc.,212217.15,103.27090 %
warms4 inc.,212196,103.27149 %
turntable8 inc.,212183.2,103.27179 %
methane1 inc.,212079.8,103.27238 %
searches7 inc.,212053.1,103.27268 %
variance3 inc.,212050.5,103.27297 %
uncooked2 inc.,212001.75,103.27327 %
classless11 inc.,211932.9,103.27356 %
fretted7 inc.,211932.1,103.27386 %
tampered15 inc.,211918.5,103.27415 %
blanker1 inc.,211878,103.27445 %
chilliest13 inc.,211833,103.27475 %
pollywogs4 inc.,211775.85,103.27504 %
meowing16 inc.,211728.8,103.27534 %
polygamy inc.,211645.05,103.27593 %
mutilating11 inc.,211593.8,103.27622 %
hardback11 inc.,211562.7,103.27652 %
bridal10 inc.,211511.1,103.27681 %
advancers12 inc.,211486.6,103.27711 %
schooners12 inc.,211481.1,103.27740 %
singling6 inc.,211405.8,103.27799 %
beholder6 inc.,211401.4,103.27829 %
basically15 inc.,211311.15,103.27858 %
benevolent1 inc.,211270.8,103.27888 %
paradox16 inc.,211198.2,103.27917 %
testable10 inc.,211193.7,103.27947 %
asexuality9 inc.,211167.63,103.88761 %
ratified15 inc.,211008.24,103.83419 %
gherkin4 inc.,211003.2,103.83448 %
adverting13 inc.,210925.82,103.85956 %
brawnier2 inc.,210788.4,103.28064 %
topknots11 inc.,210772.5,103.28094 %
request12 inc.,210739.8,103.28123 %
junkman2 inc.,210733.65,103.28152 %
densest11 inc.,210732,103.28182 %
subvention15 inc.,210684.7,103.28211 %
heliports11 inc.,210678.45,103.28241 %
teriyaki16 inc.,210635.85,103.28270 %
earshot6 inc.,210623.9,103.28299 %
satanism1 inc.,210575.5,103.28329 %
bosomed15 inc.,210552.39,103.97686 %
unfiltered8 inc.,210467.7,103.28358 %
defrocking2 inc.,210449.55,103.28388 %
girths15 inc.,210426.45,103.28417 %
tongued6 inc.,210408.32,104.00818 %
cataclysm2 inc.,210329.3,103.28446 %
apartheid4 inc.,210277.2,103.28476 %
recuperate8 inc.,210203.9,103.28505 %
outrage3 inc.,210045.12,103.83894 %
palmists10 inc.,210015.6,103.28534 %
leaked3 inc.,209938.35,103.28563 %
tightwad1 inc.,209706.15,103.28651 %
raged10 inc.,209644.6,103.28681 %
guise inc.,209626.6,103.28710 %
bamboo15 inc.,209600.1,103.28739 %
briefer1 inc.,209437.2,103.28768 %
trapezes4 inc.,209310.93,103.81936 %
kill14 inc.,209207.1,103.28797 %
virginity inc.,209180.9,103.28827 %
equates3 inc.,209150.2,103.28856 %
deflates16 inc.,209123.6,103.28885 %
pirated16 inc.,209035.2,103.28943 %
juror6 inc.,209033.5,103.28972 %
proofread12 inc.,209007.5,103.29002 %
forgoer8 inc.,208988.94,103.86965 %
snaffles4 inc.,208981.05,103.29031 %
obliging9 inc.,208943.4,103.84361 %
spank8 inc.,208930.95,103.29060 %
cases5 inc.,208908.1,103.29089 %
honeydews15 inc.,208733.7,103.29147 %
jocose10 inc.,208666.4,103.29176 %
absurdness14 inc.,208648.95,103.29205 %
turnstiles15 inc.,208540.4,103.29235 %
dolled5 inc.,208493.1,103.29264 %
childhood16 inc.,208447.62,104.03904 %
weans15 inc.,208417.8,103.29293 %
sculpt10 inc.,208398.45,103.29322 %
perjury10 inc.,208388.85,103.29351 %
aardvark4 inc.,208388,103.29380 %
teamed12 inc.,208380.3,103.29409 %
asters1 inc.,208371.8,103.29438 %
deponents4 inc.,208326.5,103.29467 %
substratum inc.,208324.2,103.29496 %
synthesize4 inc.,208226.5,103.29525 %
disservice11 inc.,208197.18,103.84584 %
glossary15 inc.,208054.4,103.29583 %
camshaft13 inc.,207942.2,103.29612 %
tinhorn13 inc.,207920.88,103.84807 %
leadoff5 inc.,207874.5,103.29641 %
fascinate16 inc.,207871.14,104.08010 %
walls4 inc.,207811.1,103.29670 %
unblocking13 inc.,207777.45,103.29699 %
automat4 inc.,207759.9,103.29728 %
sirloins4 inc.,207748.26,103.84908 %
manias12 inc.,207708.3,103.29757 %
garrisons2 inc.,207680.1,103.29786 %
ottomans3 inc.,207679.2,103.29815 %
bulkier inc.,207523.7,103.29844 %
garishness5 inc.,207516.1,103.29873 %
urn8 inc.,207476.9,103.29902 %
exhales1 inc.,207287.6,103.29931 %
dawns14 inc.,207274.9,103.29960 %
cowbell12 inc.,207260.7,103.29989 %
trundling6 inc.,207247.5,103.30018 %
drawn15 inc.,207213.15,103.30076 %
drugged8 inc.,207201.5,103.30104 %
sprucing12 inc.,207093.45,103.30133 %
dude3 inc.,207093.1,103.30162 %
refection11 inc.,206873.5,103.30191 %
decagons9 inc.,206863.3,103.30220 %
armatures3 inc.,206828,103.30249 %
gangliest13 inc.,206766.4,103.30278 %
oxonians3 inc.,206710,103.30306 %
triclinic10 inc.,206506.2,103.30364 %
analog3 inc.,206415.45,103.30393 %
revelers12 inc.,206335.8,103.30422 %
swig7 inc.,206188.5,103.30479 %
strickenly8 inc.,206167.4,103.30508 %
maudlin7 inc.,206054.8,103.30537 %
hedgerow9 inc.,205986.9,103.30565 %
moorages14 inc.,205964.4,103.30594 %
ghostlike12 inc.,205950.15,103.30623 %
arouse5 inc.,205894.05,103.30652 %
stingrays13 inc.,205888.2,103.30680 %
winking15 inc.,205786.6,103.30709 %
insures6 inc.,205761.75,103.30738 %
nosebleed2 inc.,205753.2,103.30766 %
mandrels15 inc.,205649.2,103.30795 %
endangers2 inc.,205603.02,104.17283 %
favored8 inc.,205589.4,103.30824 %
rattled3 inc.,205585.05,103.30853 %
splurge16 inc.,205565.1,103.30881 %
sundry7 inc.,205558.35,103.30910 %
effuses3 inc.,205552.2,103.30939 %
germicide5 inc.,205549.35,103.30967 %
incubators13 inc.,205500,103.30996 %
assemble8 inc.,205487.4,103.31025 %
cameras inc.,205467.3,103.31053 %
cirques5 inc.,205464.15,103.31082 %
crates inc.,205424.5,103.31111 %
swaggerers6 inc.,205338.3,103.31139 %
boasts15 inc.,205286.85,103.31168 %
mode3 inc.,205205.6,103.31196 %
manifolded12 inc.,205173.4,103.31225 %
premium11 inc.,205153.92,103.86167 %
disjoined11 inc.,205136.7,103.31282 %
sinistral3 inc.,204921.1,103.31397 %
kneeholes inc.,204841.8,103.31425 %
protestors3 inc.,204816.34,103.72154 %
messily3 inc.,204816.2,103.31454 %
gallery inc.,204769.6,103.31482 %
zone5 inc.,204763.2,103.31511 %
flossed8 inc.,204739.38,103.86363 %
common7 inc.,204714.6,103.31540 %
knotted1 inc.,204582.2,103.31597 %
invest inc.,204545.3,103.31625 %
cruelty4 inc.,204529.32,103.86415 %
copybook13 inc.,204501.45,103.31654 %
mooncalf1 inc.,204439.3,103.31682 %
cranberry6 inc.,204395.4,103.31711 %
calculi1 inc.,204377.5,103.31739 %
armistices inc.,204375.5,103.31768 %
waives15 inc.,204371.3,103.31796 %
unfledged11 inc.,204262.95,103.31825 %
jingoish1 inc.,204250.5,103.31853 %
fungous15 inc.,204167.8,103.31882 %
nationally4 inc.,204111.45,103.31939 %
bellicose6 inc.,204108.75,103.31967 %
tossing6 inc.,204032.9,103.31996 %
shins3 inc.,204020.7,103.32024 %
dogs6 inc.,204002.2,103.32053 %
wipers7 inc.,203978.04,103.99036 %
voracious16 inc.,203955.6,103.32081 %
lambdas15 inc.,203942.7,103.86633 %
bleakly13 inc.,203911.4,103.32138 %
cognition3 inc.,203847.3,103.32166 %
quashing1 inc.,203706.6,103.32252 %
modern inc.,203682.4,103.32280 %
kinships10 inc.,203658.45,103.32308 %
jounced4 inc.,203555.55,103.32337 %
harridan3 inc.,203474.5,103.32365 %
mishap9 inc.,203471.2,103.83904 %
secluding3 inc.,203385.7,103.32394 %
repulsive1 inc.,203338.2,103.32422 %
architect1 inc.,203327.4,103.32450 %
blackbird8 inc.,203179.8,103.32479 %
refinery7 inc.,203170,103.32507 %
subduing14 inc.,203088.6,103.32592 %
quipsters15 inc.,203071.2,103.32620 %
catcall7 inc.,203044.2,103.32649 %
desolation14 inc.,202963.2,103.32677 %
divisors10 inc.,202887.2,103.32705 %
redolently11 inc.,202873.5,103.32734 %
finked1 inc.,202825.6,103.32762 %
prearrange inc.,202812.6,103.32790 %
naturals2 inc.,202799.3,103.32818 %
unexploded10 inc.,202733.8,103.32847 %
implode9 inc.,202733.1,103.32875 %
scooping3 inc.,202728.45,103.32903 %
laggards13 inc.,202694.16,103.87252 %
greasers3 inc.,202676.2,103.32932 %
savannas14 inc.,202497.2,103.32988 %
submits4 inc.,202301.88,103.87445 %
rhizoidal13 inc.,202144.9,103.33073 %
motion12 inc.,202093.1,103.33101 %
fold inc.,202048.2,103.77584 %
wheel7 inc.,202030.2,103.33129 %
cooped13 inc.,202016.1,103.33157 %
hula3 inc.,201997.35,103.33185 %
dictate1 inc.,201870.6,103.33214 %
elegant8 inc.,201852.9,103.33242 %
butts7 inc.,201832.2,103.33270 %
quake10 inc.,201830.2,103.33298 %
rudder inc.,201803.4,103.33326 %
custodial9 inc.,201793.44,103.87615 %
passable16 inc.,201767.25,103.33354 %
walkout8 inc.,201766.32,103.87643 %
opportune7 inc.,201763.35,103.33383 %
slam10 inc.,201745.98,103.87671 %
occasion16 inc.,201725.22,104.01823 %
radiates7 inc.,201531.75,103.33411 %
fervidness13 inc.,201388.35,103.33439 %
natalities9 inc.,201324.45,103.33467 %
tiniest5 inc.,201263.3,103.33495 %
impact10 inc.,201224.25,103.33523 %
marlines15 inc.,201191.52,103.87933 %
boron12 inc.,201175.5,103.33551 %
telephone13 inc.,201171.21,103.93039 %
succoth2 inc.,201163.2,103.33579 %
pratfall6 inc.,201023.7,103.33607 %
warehoused inc.,200967,103.33635 %
meditator10 inc.,200945.4,103.33663 %
haploids3 inc.,200941.4,103.82366 %
bursae13 inc.,200909.85,103.33691 %
bake15 inc.,200857.1,103.33747 %
clearing14 inc.,200845.26,103.91662 %
orator1 inc.,200717.4,103.33775 %
delegating4 inc.,200438.1,103.33803 %
themselves12 inc.,200333.1,103.33887 %
cajoled16 inc.,200326.2,103.33915 %
liberia6 inc.,200306.9,103.33943 %
conformer13 inc.,200139.96,103.88176 %
whinnying8 inc.,200127.62,103.88761 %
calendared8 inc.,200074.95,103.33971 %
syllogisms10 inc.,200038.35,103.33999 %
december9 inc.,200029.5,103.34027 %
glossaries14 inc.,200003.5,103.34055 %
unwound13 inc.,199985.85,103.34110 %
dodder13 inc.,199898.46,103.84675 %
cachets4 inc.,199881.45,103.34138 %
incensed9 inc.,199848.24,103.88320 %
gauls1 inc.,199719.6,103.34166 %
auctioned14 inc.,199643,103.34222 %
pelleting8 inc.,199594,103.34250 %
matriarchs1 inc.,199454.8,103.34278 %
irrelevant16 inc.,199393.2,103.34305 %
prorogue11 inc.,199351.3,103.34333 %
estonians9 inc.,199297.56,103.88491 %
stropping14 inc.,199226.04,103.88519 %
asthenia8 inc.,199205,103.34361 %
updated11 inc.,199121.7,103.34389 %
deflating15 inc.,199098.8,103.34417 %
quince inc.,199076.7,103.34472 %
rethinking1 inc.,199042.5,103.34500 %
realist2 inc.,199022.25,103.34528 %
sires7 inc.,198983.62,103.79746 %
ayes6 inc.,198944.1,103.34555 %
frazzled3 inc.,198940.3,103.34583 %
juliennes15 inc.,198907.5,103.34611 %
striving6 inc.,198899.4,103.34639 %
parson14 inc.,198849,103.34666 %
alibi9 inc.,198831.5,103.34694 %
remake2 inc.,198778.7,103.34722 %
akin9 inc.,198751.8,103.34750 %
adhesions11 inc.,198715.2,103.34777 %
cays4 inc.,198714.9,103.34805 %
catch5 inc.,198686.3,103.34833 %
suppose16 inc.,198599.6,103.34860 %
hoyden12 inc.,198591.9,103.34888 %
decapitate inc.,198538.1,103.34916 %
vermin9 inc.,198521.5,103.34943 %
formulaic6 inc.,198518.25,103.34971 %
coroner11 inc.,198518,103.34999 %
hygrometry13 inc.,198484.05,103.35027 %
redevelops6 inc.,198445.8,103.35054 %
tugging5 inc.,198444.3,103.35082 %
eagerness1 inc.,198432.3,103.35110 %
earning4 inc.,198306.1,103.35165 %
goshawks12 inc.,198120.3,103.35193 %
dung15 inc.,198113.85,103.35220 %
agitator9 inc.,197975.2,103.35275 %
formalist11 inc.,197946,103.35303 %
ire inc.,197908.56,103.89008 %
mindless6 inc.,197867,103.35331 %
elfin11 inc.,197645.1,103.35413 %
juggle13 inc.,197573.85,103.35441 %
nighthawk4 inc.,197473.1,103.35469 %
revive3 inc.,197453.5,103.35496 %
bony inc.,197401.1,103.35524 %
refunds12 inc.,197387.7,103.35551 %
prefixing inc.,197266.05,103.35606 %
massif2 inc.,197249.4,103.35634 %
cellos8 inc.,197240.04,103.89335 %
newsdealer9 inc.,197194.95,103.35661 %
exemplify13 inc.,197188.6,103.35716 %
brochures9 inc.,197129.7,103.35744 %
bookworms3 inc.,197128.8,103.35771 %
snares2 inc.,197120.9,103.35799 %
woodchuck6 inc.,196944.9,103.35854 %
throttlers4 inc.,196935.6,103.35881 %
aired13 inc.,196935,103.35909 %
purifying15 inc.,196930.05,103.35936 %
cyclopean2 inc.,196803.75,103.35964 %
coinages1 inc.,196736.7,103.36019 %
freeloaded13 inc.,196681.2,103.36073 %
debatably11 inc.,196675.5,103.36101 %
effete8 inc.,196604.8,103.36128 %
seven11 inc.,196582,103.36156 %
subset13 inc.,196535.4,103.36183 %
doughboy6 inc.,196481.4,103.36211 %
